Project,Package,Class,Smell,Description,File
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (getMediaFile) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.MediaFileDirectory.getWeblog; org.apache.roller.weblogger.pojos.MediaFile.getDirectory,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (getMediaFile) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.MediaFileDirectory.getWeblog; org.apache.roller.weblogger.pojos.MediaFile.getDirectory,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (getMediaFileByOriginalPath) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getFileContentManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (getMediaFileByOriginalPath) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.MediaFileDirectory.getWeblog; org.apache.roller.weblogger.pojos.MediaFile.getDirectory,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeMediaFile) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getFileContentManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeMediaFile) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogManager; org.apache.roller.weblogger.business.WeblogManager.saveWeblog,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (searchMediaFiles) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.MediaFileType.getContentTypePrefix; org.apache.roller.weblogger.pojos.MediaFileFilter.getType,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (upgradeUploadsDir) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getMediaFileManager; org.apache.roller.weblogger.business.MediaFileManager.createMediaFileDirectory,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (upgradeUploadsDir) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.MediaFileManager.createMediaFile; org.apache.roller.weblogger.business.Weblogger.getMediaFileManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeMediaFileDirectory) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getFileContentManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAMediaFileManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeMediaFileDirectory) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.MediaFileDirectory.getWeblog; org.apache.roller.weblogger.pojos.Weblog.getMediaFileDirectories,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAMediaFileManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAAutoPingManagerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAAutoPingManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAPropertiesManagerImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.RuntimeConfigProperty,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAPropertiesManagerImpl.java
java,org.apache.roller.weblogger.business.jpa,JPAWebloggerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/jpa/JPAWebloggerImpl.java
java,org.apache.roller.weblogger.business.pings,PingQueueTask,Law of Demeter violation,The tool detected the smell in this method (runTask) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.pings.PingQueueProcessor.processQueue; org.apache.roller.weblogger.business.pings.PingQueueProcessor.getInstance,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/pings/PingQueueTask.java
java,org.apache.roller.weblogger.business.pings,PingQueueTask,Law of Demeter violation,The tool detected the smell in this method (runTask) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.flush; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/pings/PingQueueTask.java
java,org.apache.roller.weblogger.business.pings,PingQueueTask,Law of Demeter violation,The tool detected the smell in this method (runTask) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.release; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/pings/PingQueueTask.java
java,org.apache.roller.weblogger.business.pings,WeblogUpdatePinger.PingResult,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/pings/WeblogUpdatePinger.java
java,org.apache.roller.weblogger.business.pings,PingQueueProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/pings/PingQueueProcessor.java
java,org.apache.roller.weblogger.business.pings,PingQueueProcessor,Law of Demeter violation,The tool detected the smell in this method (PingQueueProcessor) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getPingQueueManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/pings/PingQueueProcessor.java
java,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.business.themes.ThemeMetadataTemplateRendition; org.apache.roller.weblogger.business.themes.ThemeMetadataParser; org.apache.roller.weblogger.business.themes.SharedThemeTemplate; org.apache.roller.weblogger.business.themes.SharedThemeTemplateRendition,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/SharedThemeFromDir.java
java,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/SharedThemeFromDir.java
java,org.apache.roller.weblogger.business.themes,ThemeManagerImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.business.themes.SharedTheme; org.apache.roller.weblogger.pojos.WeblogTemplate; org.apache.roller.weblogger.util.RollerMessages; org.apache.roller.weblogger.pojos.CustomTemplateRendition; org.apache.roller.weblogger.pojos.MediaFile,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/ThemeManagerImpl.java
java,org.apache.roller.weblogger.business.themes,ThemeManagerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/ThemeManagerImpl.java
java,org.apache.roller.weblogger.business.themes,ThemeManagerImpl,Law of Demeter violation,The tool detected the smell in this method (importTheme) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.saveTemplateRendition; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/ThemeManagerImpl.java
java,org.apache.roller.weblogger.business.themes,WeblogCustomTheme,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogCustomTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogCustomTheme,Law of Demeter violation,The tool detected the smell in this method (getTemplates) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.getTemplates; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogCustomTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogCustomTheme,Law of Demeter violation,The tool detected the smell in this method (getDefaultTemplate) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager; org.apache.roller.weblogger.business.WeblogManager.getTemplateByAction,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogCustomTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogCustomTheme,Law of Demeter violation,The tool detected the smell in this method (getTemplateByAction) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager; org.apache.roller.weblogger.business.WeblogManager.getTemplateByAction,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogCustomTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogCustomTheme,Law of Demeter violation,The tool detected the smell in this method (getTemplateByName) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.WeblogManager.getTemplateByName; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogCustomTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogCustomTheme,Law of Demeter violation,The tool detected the smell in this method (getTemplateByLink) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.getTemplateByLink; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogCustomTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogCustomTheme,Law of Demeter violation,The tool detected the smell in this method (getResource) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getMediaFileManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogCustomTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogSharedTheme,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogSharedTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogSharedTheme,Law of Demeter violation,The tool detected the smell in this method (getTemplates) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.getTemplates; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogSharedTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogSharedTheme,Law of Demeter violation,The tool detected the smell in this method (getStylesheet) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager; org.apache.roller.weblogger.business.WeblogManager.getTemplateByAction,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogSharedTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogSharedTheme,Law of Demeter violation,The tool detected the smell in this method (getTemplateByName) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.WeblogManager.getTemplateByName; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogSharedTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogSharedTheme,Law of Demeter violation,The tool detected the smell in this method (getTemplateByLink) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.getTemplateByLink; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogSharedTheme.java
java,org.apache.roller.weblogger.business.themes,WeblogSharedTheme,Law of Demeter violation,The tool detected the smell in this method (getResource) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getMediaFileManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/WeblogSharedTheme.java
java,org.apache.roller.weblogger.business.themes,ThemeMetadataParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.business.themes.ThemeMetadataTemplateRendition; org.apache.roller.weblogger.business.themes.ThemeMetadataTemplate; org.apache.roller.weblogger.business.themes.ThemeMetadata,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/themes/ThemeMetadataParser.java
java,org.apache.roller.weblogger.business.startup,WebloggerStartup,Law of Demeter violation,The tool detected the smell in this method (isDatabaseCreationRequired) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.startup.WebloggerStartup.getDatabaseInstaller; org.apache.roller.weblogger.business.startup.DatabaseInstaller.isCreationRequired,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/startup/WebloggerStartup.java
java,org.apache.roller.weblogger.business.startup,WebloggerStartup,Law of Demeter violation,The tool detected the smell in this method (isDatabaseUpgradeRequired) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.startup.WebloggerStartup.getDatabaseInstaller; org.apache.roller.weblogger.business.startup.DatabaseInstaller.isUpgradeRequired,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/startup/WebloggerStartup.java
java,org.apache.roller.weblogger.business.startup,DatabaseInstaller,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.business.startup.SQLScriptRunner,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/startup/DatabaseInstaller.java
java,org.apache.roller.weblogger.business.runnable,ThreadManagerImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.TaskLock,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/ThreadManagerImpl.java
java,org.apache.roller.weblogger.business.runnable,ResetHitCountsTask,Law of Demeter violation,The tool detected the smell in this method (runTask) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/ResetHitCountsTask.java
java,org.apache.roller.weblogger.business.runnable,ResetHitCountsTask,Law of Demeter violation,The tool detected the smell in this method (runTask) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.flush; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/ResetHitCountsTask.java
java,org.apache.roller.weblogger.business.runnable,ResetHitCountsTask,Law of Demeter violation,The tool detected the smell in this method (runTask) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.release; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/ResetHitCountsTask.java
java,org.apache.roller.weblogger.business.runnable,ScheduledEntriesTask,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/ScheduledEntriesTask.java
java,org.apache.roller.weblogger.business.runnable,ScheduledEntriesTask,Law of Demeter violation,The tool detected the smell in this method (runTask) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/ScheduledEntriesTask.java
java,org.apache.roller.weblogger.business.runnable,ScheduledEntriesTask,Law of Demeter violation,The tool detected the smell in this method (runTask) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getIndexManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/ScheduledEntriesTask.java
java,org.apache.roller.weblogger.business.runnable,ScheduledEntriesTask,Law of Demeter violation,The tool detected the smell in this method (runTask) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.flush; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/ScheduledEntriesTask.java
java,org.apache.roller.weblogger.business.runnable,ScheduledEntriesTask,Law of Demeter violation,The tool detected the smell in this method (runTask) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.release; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/ScheduledEntriesTask.java
java,org.apache.roller.weblogger.business.runnable,RollerTaskWithLeasing,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getThreadManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/RollerTaskWithLeasing.java
java,org.apache.roller.weblogger.business.runnable,RollerTaskWithLeasing,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.release; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/RollerTaskWithLeasing.java
java,org.apache.roller.weblogger.business.runnable,TaskScheduler,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.release; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/TaskScheduler.java
java,org.apache.roller.weblogger.business.runnable,TaskScheduler,Law of Demeter violation,The tool detected the smell in this method (runTasks) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getThreadManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/TaskScheduler.java
java,org.apache.roller.weblogger.business.runnable,HitCountProcessingJob,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/HitCountProcessingJob.java
java,org.apache.roller.weblogger.business.runnable,HitCountProcessingJob,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/HitCountProcessingJob.java
java,org.apache.roller.weblogger.business.runnable,HitCountProcessingJob,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.flush; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/HitCountProcessingJob.java
java,org.apache.roller.weblogger.business.runnable,HitCountProcessingJob,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.release; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/business/runnable/HitCountProcessingJob.java
java,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.WeblogTemplate; org.apache.roller.weblogger.pojos.CustomTemplateRendition,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/struts2/editor/StylesheetEdit.java
java,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/struts2/editor/StylesheetEdit.java
java,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,Law of Demeter violation,The tool detected the smell in this method (myPrepare) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getThemeManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/struts2/editor/StylesheetEdit.java
java,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,Law of Demeter violation,The tool detected the smell in this method (myPrepare) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getEditorTheme; org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/struts2/editor/StylesheetEdit.java
java,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,Law of Demeter violation,The tool detected the smell in this method (myPrepare) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getTheme; org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Theme.getStylesheet,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/struts2/editor/StylesheetEdit.java
java,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,Law of Demeter violation,The tool detected the smell in this method (myPrepare) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/struts2/editor/StylesheetEdit.java
